budget,genres,homepage,id,keywords,original_language,original_title,overview,popularity,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,vote_average,vote_count
36000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}, {""id"": 9648, ""name"": ""Mystery""}]",,11831,"[{""id"": 701, ""name"": ""cuba""}, {""id"": 1860, ""name"": ""mutiny""}, {""id"": 2831, ""name"": ""slavery""}, {""id"": 3441, ""name"": ""sentence""}, {""id"": 6165, ""name"": ""historical figure""}, {""id"": 9395, ""name"": ""havanna""}, {""id"": 155756, ""name"": ""tall ship""}, {""id"": 163120, ""name"": ""slave trade""}]",en,Amistad,"In 1839, the slave ship Amistad set sail from Cuba to America. During the long trip, Cinque leads the slaves in an unprecedented uprising. They are then held prisoner in Connecticut, and their release becomes the subject of heated debate. Freed slave Theodore Joadson wants Cinque and the others exonerated and recruits property lawyer Roger Baldwin to help his case. Eventually, John Quincy Adams also becomes an ally.",3.698276,"[{""name"": ""DreamWorks SKG"", ""id"": 27}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1997-12-03,74000000,155.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""es"", ""name"": ""Espa\u00f1ol""}]",Released,Freedom is not given. It is our right at birth. But there are some moments when it must be taken.,Amistad,6.8,316
125000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 53, ""name"": ""Thriller""}]",http://www.thedayaftertomorrow.com/,435,"[{""id"": 83, ""name"": ""saving the world""}, {""id"": 295, ""name"": ""library""}, {""id"": 843, ""name"": ""cataclysm""}, {""id"": 2210, ""name"": ""climate change""}, {""id"": 2212, ""name"": ""greenhouse effect""}, {""id"": 2213, ""name"": ""tornado""}, {""id"": 2214, ""name"": ""twister""}, {""id"": 2215, ""name"": ""hurricane""}, {""id"": 2216, ""name"": ""hail""}, {""id"": 2218, ""name"": ""temperature drop""}, {""id"": 2219, ""name"": ""ice age""}, {""id"": 2220, ""name"": ""polar zone""}, {""id"": 2221, ""name"": ""meteorology""}, {""id"": 2222, ""name"": ""gulfstream""}, {""id"": 2223, ""name"": ""barrier ice""}, {""id"": 2224, ""name"": ""ice melting""}, {""id"": 2225, ""name"": ""third world""}, {""id"": 2226, ""name"": ""exodus""}, {""id"": 2227, ""name"": ""evacuation""}, {""id"": 3693, ""name"": ""climate""}, {""id"": 6086, ""name"": ""government""}, {""id"": 10794, ""name"": ""snow""}, {""id"": 12670, ""name"": ""los angeles""}, {""id"": 14760, ""name"": ""scientist""}, {""id"": 34161, ""name"": ""doomsday""}, {""id"": 157160, ""name"": ""antarctic""}, {""id"": 199076, ""name"": ""disaster movie""}]",en,The Day After Tomorrow,"After years of increases in the greenhouse effect,  havoc is wreaked globally in the form of catastrophic hurricanes, tornadoes, tidal waves, floods and the beginning of a new Ice Age. Paleoclimatologist, Jack Hall tries to warn the world while also shepherding to safety his son, trapped in New York after the city is overwhelmed by the start of the new big freeze.",41.380094,"[{""name"": ""Lions Gate Films"", ""id"": 35}, {""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}, {""name"": ""Centropolis Entertainment"", ""id"": 347}, {""name"": ""Mark Gordon Productions"", ""id"": 11362}, {""name"": ""Mel's Cite du Cinema"", ""id"": 54502}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2004-05-26,544272402,124.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""ja"", ""name"": ""\u65e5\u672c\u8a9e""}, {""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}, {""iso_639_1"": ""ar"", ""name"": ""\u0627\u0644\u0639\u0631\u0628\u064a\u0629""}, {""iso_639_1"": ""es"", ""name"": ""Espa\u00f1ol""}]",Released,Where will you be?,The Day After Tomorrow,6.2,2392
100000000,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}]",http://www.thewolfofwallstreet.com/,106646,"[{""id"": 417, ""name"": ""corruption""}, {""id"": 572, ""name"": ""sex""}, {""id"": 738, ""name"": ""sexuality""}, {""id"": 974, ""name"": ""bank""}, {""id"": 3923, ""name"": ""humor""}, {""id"": 5565, ""name"": ""biography""}, {""id"": 5636, ""name"": ""wall street""}, {""id"": 5809, ""name"": ""marriage crisis""}, {""id"": 6974, ""name"": ""rise and fall""}, {""id"": 10631, ""name"": ""stockbroker""}, {""id"": 14964, ""name"": ""drug""}, {""id"": 179018, ""name"": ""stock broker""}]",en,The Wolf of Wall Street,"A New York stockbroker refuses to cooperate in a large securities fraud case involving corruption on Wall Street, corporate banking world and mob infiltration. Based on Jordan Belfort's autobiography.",95.007934,"[{""name"": ""Paramount Pictures"", ""id"": 4}, {""name"": ""Appian Way"", ""id"": 562}, {""name"": ""EMJAG Productions"", ""id"": 14654}, {""name"": ""Red Granite Pictures"", ""id"": 19177}, {""name"": ""Sikelia Productions"", ""id"": 23243}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2013-12-25,392000694,180.0,"[{""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}, {""iso_639_1"": ""en"", ""name"": ""English""}]",Released,EARN. SPEND. PARTY.,The Wolf of Wall Street,7.9,6571
4500000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10769, ""name"": ""Foreign""}, {""id"": 36, ""name"": ""History""}]",,17139,"[{""id"": 3683, ""name"": ""law and ethics""}]",nl,Karakter,"J.W. Katadreuffe is the son of Joba Katadreuffe and A.B. Drevenhaven. Though fully neglected by Joba, Dreverhaven ensures the succesfull career of his son. Mostly unseen, though he sues his son a few times. The son Katadreuffe succeeds, but at great costs.",0.011697,"[{""name"": ""First Floor Features"", ""id"": 938}, {""name"": ""Almerica Films"", ""id"": 3259}]","[{""iso_3166_1"": ""NL"", ""name"": ""Netherlands""}, {""iso_3166_1"": ""BE"", ""name"": ""Belgium""}]",1997-04-17,0,122.0,"[{""iso_639_1"": ""nl"", ""name"": ""Nederlands""}, {""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}, {""iso_639_1"": ""de"", ""name"": ""Deutsch""}]",Released,,Character,7.7,25
100000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 878, ""name"": ""Science Fiction""}]",http://www.anotherearth.com/,55420,"[{""id"": 4627, ""name"": ""earth""}, {""id"": 10614, ""name"": ""tragedy""}, {""id"": 10756, ""name"": ""janitor""}, {""id"": 13194, ""name"": ""planet""}, {""id"": 13495, ""name"": ""duplicate""}, {""id"": 41608, ""name"": ""cosmology""}, {""id"": 41609, ""name"": ""ego""}, {""id"": 162429, ""name"": ""solar system""}]",en,Another Earth,"On the night of the discovery of a duplicate Earth in the Solar system, an ambitious young student and an accomplished composer cross paths in a tragic accident.",25.402697,"[{""name"": ""Artists Public Domain"", ""id"": 8145}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2011-07-22,1776935,92.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,,Another Earth,6.8,527
20000000,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 80, ""name"": ""Crime""}]",http://www.saw3dmovie.com,41439,"[{""id"": 5385, ""name"": ""survivor""}, {""id"": 14819, ""name"": ""violence""}, {""id"": 18054, ""name"": ""self help guru""}, {""id"": 18056, ""name"": ""tricycle""}, {""id"": 18057, ""name"": ""prosthetic arm""}, {""id"": 18058, ""name"": ""pig mask""}, {""id"": 209714, ""name"": ""3d""}]",en,Saw 3D,"As a deadly battle rages over Jigsaw's brutal legacy, a group of Jigsaw survivors gathers to seek the support of self-help guru and fellow survivor Bobby Dagen, a man whose own dark secrets unleash a new wave of terror.",36.133536,"[{""name"": ""Lionsgate"", ""id"": 1632}, {""name"": ""Twisted Pictures"", ""id"": 2061}, {""name"": ""Serendipity Productions"", ""id"": 6680}]","[{""iso_3166_1"": ""CA"", ""name"": ""Canada""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2010-10-21,136150434,90.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,The Traps Come Alive,Saw: The Final Chapter,5.8,730
60000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 10751, ""name"": ""Family""}]",http://www.meetdavemovie.com/,11260,"[{""id"": 242, ""name"": ""new york""}, {""id"": 1316, ""name"": ""captain""}, {""id"": 1472, ""name"": ""starships""}, {""id"": 1605, ""name"": ""new love""}, {""id"": 4627, ""name"": ""earth""}, {""id"": 6054, ""name"": ""friendship""}, {""id"": 8468, ""name"": ""crew""}, {""id"": 9844, ""name"": ""car crash""}, {""id"": 9882, ""name"": ""space""}, {""id"": 9951, ""name"": ""alien""}, {""id"": 10349, ""name"": ""survival""}, {""id"": 13194, ""name"": ""planet""}, {""id"": 179431, ""name"": ""duringcreditsstinger""}]",en,Meet Dave,"A crew of miniature aliens operate a spaceship that has a human form. While trying to save their planet, the aliens encounter a new problem, as their ship becomes smitten with an Earth woman.",18.676291,"[{""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}, {""name"": ""Dune Entertainment"", ""id"": 444}, {""name"": ""Regency Enterprises"", ""id"": 508}, {""name"": ""Guy Walks into a Bar Productions"", ""id"": 2645}, {""name"": ""Deep River Productions"", ""id"": 2646}, {""name"": ""Friendly Films (II)"", ""id"": 81136}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2008-07-08,50650079,90.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,There's a Whole Other World Going on Inside of Him.,Meet Dave,5.0,371
0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}]",,4107,"[{""id"": 7005, ""name"": ""northern ireland""}, {""id"": 10183, ""name"": ""independent film""}, {""id"": 163116, ""name"": ""civil rights""}]",en,Bloody Sunday,The dramatised story of the Irish civil rights protest march on January 30 1972 which ended in a massacre by British troops.,7.330691,"[{""name"": ""Portman Entertainment Group"", ""id"": 1095}, {""name"": ""B\u00f3rd Scann\u00e1n na h\u00c9ireann"", ""id"": 1898}, {""name"": ""Hell's Kitchen Films"", ""id"": 2307}, {""name"": ""Granada Television"", ""id"": 14063}]","[{""iso_3166_1"": ""IE"", ""name"": ""Ireland""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]",2002-01-16,773228,107.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""ga"", ""name"": ""Gaeilge""}]",Released,,Bloody Sunday,7.2,53
0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]",,850,"[{""id"": 65, ""name"": ""holiday""}, {""id"": 5609, ""name"": ""nostalgia""}, {""id"": 11336, ""name"": ""young boy""}, {""id"": 170472, ""name"": ""bb gun""}, {""id"": 170487, ""name"": ""essay""}, {""id"": 170496, ""name"": ""christmas tree dealer""}, {""id"": 170499, ""name"": ""mall santa""}, {""id"": 207317, ""name"": ""christmas""}, {""id"": 207883, ""name"": ""1940s""}]",en,A Christmas Story,"The comic mishaps and adventures of a young boy named Ralph, trying to convince his parents, teachers, and Santa that a Red Ryder B.B. gun really is the perfect Christmas gift for the 1940s.",15.128316,"[{""name"": ""Metro-Goldwyn-Mayer (MGM)"", ""id"": 8411}, {""name"": ""Christmas Tree Films"", ""id"": 10757}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}, {""iso_3166_1"": ""CA"", ""name"": ""Canada""}]",1983-11-18,19294144,94.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,"Peace, Harmony, Comfort and Joy... Maybe Next Year.",A Christmas Story,7.4,344
0,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10402, ""name"": ""Music""}, {""id"": 10749, ""name"": ""Romance""}]",http://www.acrosstheuniverse.com/,4688,"[{""id"": 2187, ""name"": ""riot""}, {""id"": 4108, ""name"": ""protest""}, {""id"": 4344, ""name"": ""musical""}, {""id"": 6027, ""name"": ""music""}, {""id"": 10428, ""name"": ""cultural difference""}, {""id"": 13160, ""name"": ""university""}, {""id"": 18020, ""name"": ""fantasy sequence""}, {""id"": 165431, ""name"": ""anti war""}, {""id"": 165458, ""name"": ""police arrest""}, {""id"": 165461, ""name"": ""march""}, {""id"": 187056, ""name"": ""woman director""}, {""id"": 208992, ""name"": ""1960s""}]",en,Across the Universe,"Musical based on The Beatles songbook and set in the 60s England, America, and Vietnam. The love story of Lucy and Jude is intertwined with the anti-war movement and social protests of the 60s.",11.872841,"[{""name"": ""Revolution Studios"", ""id"": 497}, {""name"": ""Team Todd"", ""id"": 598}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2007-09-14,0,133.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,All you need is love.,Across the Universe,7.1,410
65000000,"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]",http://movies.disney.com/the-kid,4244,"[{""id"": 965, ""name"": ""age difference""}, {""id"": 1599, ""name"": ""midlife crisis""}, {""id"": 1660, ""name"": ""suppressed past""}, {""id"": 2417, ""name"": ""self-awareness""}, {""id"": 3321, ""name"": ""childhood memory""}, {""id"": 3923, ""name"": ""humor""}, {""id"": 206736, ""name"": ""changing the past or future""}]",en,The Kid,"Powerful businessman Russ Duritz is self-absorbed and immersed in his work. But by the magic of the moon, he meets Rusty, a chubby, charming 8-year-old version of himself who can't believe he could turn out so badly -- with no life and no dog. With Rusty's help, Russ is able to reconcile the person he used to dream of being with the man he's actually become.",18.281798,"[{""name"": ""Walt Disney Pictures"", ""id"": 2}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2000-07-07,69700000,104.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Nobody ever grows up quite like they imagined.,The Kid,6.0,238
20000000,"[{""id"": 35, ""name"": ""Comedy""}]",http://stxmovies.com/badmoms/,376659,"[{""id"": 567, ""name"": ""alcohol""}, {""id"": 1010, ""name"": ""bar""}, {""id"": 8508, ""name"": ""party""}, {""id"": 15160, ""name"": ""divorce""}, {""id"": 18035, ""name"": ""family""}, {""id"": 163173, ""name"": ""hit and run""}, {""id"": 193674, ""name"": ""bathroom humor""}]",en,Bad Moms,"When three overworked and under-appreciated moms are pushed beyond their limits, they ditch their conventional responsibilities for a jolt of long overdue freedom, fun, and comedic self-indulgence.",42.512296,"[{""name"": ""STX Entertainment"", ""id"": 47729}, {""name"": ""Huayi Brothers Pictures"", ""id"": 78996}, {""name"": ""BillBlock Media"", ""id"": 90185}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2016-07-28,183936074,100.0,"[{""iso_639_1"": ""ru"", ""name"": ""P\u0443\u0441\u0441\u043a\u0438\u0439""}, {""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Party like a mother.,Bad Moms,6.3,1252
0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}]",,1424,"[{""id"": 447, ""name"": ""post traumatic stress  disorder""}, {""id"": 1003, ""name"": ""photographer""}, {""id"": 1014, ""name"": ""loss of lover""}, {""id"": 1992, ""name"": ""professor""}, {""id"": 2754, ""name"": ""trauma""}, {""id"": 3607, ""name"": ""hold-up robbery""}, {""id"": 5485, ""name"": ""november""}, {""id"": 9826, ""name"": ""murder""}, {""id"": 10183, ""name"": ""independent film""}, {""id"": 33874, ""name"": ""polaroid""}]",en,November,"Sophie Jacobs is going through the most difficult time of her life. Now, she just has to find out if it's real.",5.742359,"[{""name"": ""IFC Productions"", ""id"": 26468}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2004-07-22,0,73.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,,November,4.9,11
36000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}]",,8470,"[{""id"": 494, ""name"": ""father son relationship""}, {""id"": 520, ""name"": ""chicago""}, {""id"": 1786, ""name"": ""heart attack""}, {""id"": 1930, ""name"": ""kidnapping""}, {""id"": 2690, ""name"": ""heart disease""}, {""id"": 7188, ""name"": ""hostage-taking""}, {""id"": 11612, ""name"": ""hospital""}]",en,John Q,"John Quincy Archibald is a father and husband whose son is diagnosed with an enlarged heart and then finds out he cannot receive a transplant because HMO insurance will not cover it. Therefore, he decides to take a hospital full of patients hostage until the hospital puts his son's name on the donor's list.",27.465433,"[{""name"": ""New Line Cinema"", ""id"": 12}, {""name"": ""Burg/Koules Productions"", ""id"": 17106}, {""name"": ""Evolution Entertainment"", ""id"": 23019}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2002-02-15,102244770,116.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""es"", ""name"": ""Espa\u00f1ol""}]",Released,Give a father no options and you leave him no choice.,John Q,7.0,594
0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",,19844,"[{""id"": 10199, ""name"": ""gay interest""}]",en,Kiss the Bride,"In high school, Matt and Ryan were best friends. More than friends, actually. But in the ensuing ten years, they've lost contact. So when Matt receives an invitation to Ryan's wedding he's surprised - especially that Ryan is marrying a woman!",1.65426,[],"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2007-01-01,0,100.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,,Kiss the Bride,4.2,11
1250000,"[{""id"": 18, ""name"": ""Drama""}]",,43266,"[{""id"": 1209, ""name"": ""wales""}, {""id"": 11004, ""name"": ""rural setting""}, {""id"": 164742, ""name"": ""coal mining""}]",en,How Green Was My Valley,"At the turn of the century in a Welsh mining village, the Morgans (he stern, she gentle) raise coal-mining sons and hope their youngest will find a better life. Lots of atmosphere, very sentimental view of pre-union miners' lives. The film is based on the 1939 Richard Llewellyn novel of the same name.",7.70019,"[{""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1941-10-28,6000000,118.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""cy"", ""name"": ""Cymraeg""}]",Released,Millions Have Read This Great Novel... Millions more will see an even greater picture!,How Green Was My Valley,6.8,72
1600000,"[{""id"": 37, ""name"": ""Western""}]",,13909,"[{""id"": 1316, ""name"": ""captain""}, {""id"": 4268, ""name"": ""fort""}, {""id"": 4948, ""name"": ""retirement""}, {""id"": 10563, ""name"": ""attack""}, {""id"": 156234, ""name"": ""cavalry""}]",en,She Wore a Yellow Ribbon,"After Custer and the 7th Cavalry are wiped out by Indians, everyone expects the worst. Capt. Nathan Brittles is ordered out on patrol but he's also required to take along Abby Allshard, wife of the Fort's commanding officer, and her niece, the pretty Olivia Dandridge, who are being evacuated for their own safety. Brittles is only a few days away from retirement and Olivia has caught the eye of two of the young officers in the Company, Lt. Flint Cohill and 2nd Lt. Ross Pennell. She's taken to wearing a yellow ribbon in her hair, a sign that she has a beau in the Cavalry, but refuses to say for whom she is wearing it.",8.535178,"[{""name"": ""RKO Radio Pictures"", ""id"": 6}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1949-10-22,5400000,103.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,John Ford's New and Finest Picture of the Fighting Cavalry!,She Wore a Yellow Ribbon,7.1,61
68000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 53, ""name"": ""Thriller""}]",,1903,"[{""id"": 1453, ""name"": ""amnesia""}, {""id"": 1595, ""name"": ""ex-girlfriend""}, {""id"": 4563, ""name"": ""virtual reality""}]",en,Vanilla Sky,"David Aames (Tom Cruise) has it all: wealth, good looks and gorgeous women on his arm. But just as he begins falling for the warmhearted Sofia (Penelope Cruz), his face is horribly disfigured in a car accident. That's just the beginning of his troubles as the lines between illusion and reality, between life and death, are blurred.",27.299301,"[{""name"": ""Paramount Pictures"", ""id"": 4}, {""name"": ""Cruise-Wagner Productions"", ""id"": 349}, {""name"": ""Vinyl Films"", ""id"": 485}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2001-12-10,203388341,136.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,"Forget everything you know, and open your eyes.",Vanilla Sky,6.5,1078
38000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",http://www.thetruthisntpretty.com/,20943,"[{""id"": 9799, ""name"": ""romantic comedy""}, {""id"": 9840, ""name"": ""romance""}, {""id"": 13384, ""name"": ""tv morning show""}, {""id"": 14534, ""name"": ""relationship""}, {""id"": 165301, ""name"": ""opposites attract""}]",en,The Ugly Truth,"A romantically challenged morning show producer is reluctantly embroiled in a series of outrageous tests by her chauvinistic correspondent to prove his theories on relationships and help her find love. His clever ploys, however, lead to an unexpected result.",22.332927,"[{""name"": ""Lakeshore Entertainment"", ""id"": 126}, {""name"": ""Relativity Media"", ""id"": 7295}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2009-07-24,205298907,96.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,The battle of the sexes is on.,The Ugly Truth,6.4,972
10000000,"[{""id"": 10749, ""name"": ""Romance""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",http://www.warnerbros.com/land-women,13067,"[{""id"": 1326, ""name"": ""infidelity""}, {""id"": 8508, ""name"": ""party""}, {""id"": 9673, ""name"": ""love""}, {""id"": 10163, ""name"": ""cancer""}, {""id"": 10226, ""name"": ""neighbor""}, {""id"": 13028, ""name"": ""writer""}, {""id"": 13130, ""name"": ""teenager""}, {""id"": 40895, ""name"": ""illness""}, {""id"": 187844, ""name"": ""flashback""}, {""id"": 207583, ""name"": ""actress""}]",en,In the Land of Women,"After a bad breakup with his girlfriend leaves him heartbroken, Carter Webb moves to Michigan to take care of his ailing grandmother. Once there, he gets mixed up in the lives of the mother and daughters who live across the street.",12.792446,"[{""name"": ""Castle Rock Entertainment"", ""id"": 97}, {""name"": ""Land Films Inc."", ""id"": 3323}, {""name"": ""Anonymous Content"", ""id"": 10039}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2007-04-16,17500000,97.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Get ready to fall,In the Land of Women,5.8,160
55000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",http://www.sonypictures.com/homevideo/allthekingsmen/,1717,"[{""id"": 417, ""name"": ""corruption""}, {""id"": 736, ""name"": ""journalist""}, {""id"": 818, ""name"": ""based on novel""}, {""id"": 1936, ""name"": ""blackmail""}, {""id"": 2887, ""name"": ""manipulation""}, {""id"": 3088, ""name"": ""bodyguard""}, {""id"": 3134, ""name"": ""louisiana""}, {""id"": 3692, ""name"": ""scandal""}, {""id"": 3720, ""name"": ""power""}, {""id"": 5744, ""name"": ""governor""}, {""id"": 6078, ""name"": ""politics""}, {""id"": 10614, ""name"": ""tragedy""}, {""id"": 11869, ""name"": ""mistress""}, {""id"": 155697, ""name"": ""aristocrat""}]",en,All the King's Men,The story of an idealist's rise to power in the world of Louisiana politics and the corruption that leads to his ultimate downfall. Based on the1946 Pulitzer Prize-winning novel written by Robert Penn Warren.,7.768223,"[{""name"": ""Columbia Pictures Corporation"", ""id"": 441}, {""name"": ""Rising Star"", ""id"": 1208}, {""name"": ""Relativity Media"", ""id"": 7295}, {""name"": ""Phoenix Pictures"", ""id"": 11317}, {""name"": ""VIP 4 Medienfonds"", ""id"": 23238}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2006-09-10,9450897,125.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Some people will do anything to gain power. Some will do anything to keep it.,All the King's Men,5.7,95
0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}]",,25678,"[{""id"": 4405, ""name"": ""marine corps""}, {""id"": 6092, ""name"": ""army""}, {""id"": 10278, ""name"": ""ninja""}]",en,American Ninja 2: The Confrontation,"On a remote Caribbean island, Army Ranger Joe Armstrong saves an old friend from the clutches of ""The Lion"", an evil super-criminal who has kidnapped a local scientist and mass-produced an army of mutant Ninja warriors.",5.061107,"[{""name"": ""Cannon Group"", ""id"": 1444}, {""name"": ""Golan-Globus"", ""id"": 1445}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1987-05-01,0,90.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,,American Ninja 2: The Confrontation,4.9,49
7000000,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}]",http://www.sonyclassics.com/capote/,398,"[{""id"": 237, ""name"": ""gay""}, {""id"": 476, ""name"": ""self-fulfilling prophecy""}, {""id"": 818, ""name"": ""based on novel""}, {""id"": 917, ""name"": ""journalism""}, {""id"": 1284, ""name"": ""identity""}, {""id"": 1566, ""name"": ""dream""}, {""id"": 1948, ""name"": ""literature research""}, {""id"": 2132, ""name"": ""literature""}, {""id"": 3737, ""name"": ""dying and death""}, {""id"": 5565, ""name"": ""biography""}]",en,Capote,"A biopic of the writer, Truman Capote and his assignment for The New Yorker to write the non-fiction book, 'In Cold Blood'.",17.434862,"[{""name"": ""Sony Pictures Classics"", ""id"": 58}, {""name"": ""Cooper's Town Productions"", ""id"": 213}, {""name"": ""Eagle Vision Inc."", ""id"": 214}, {""name"": ""Manitoba Film and Video Production Tax Credit"", ""id"": 11715}, {""name"": ""Province of British Columbia Production Services Tax Credit"", ""id"": 12200}, {""name"": ""Infinity Media"", ""id"": 54280}, {""name"": ""A-Line Pictures"", ""id"": 54281}]","[{""iso_3166_1"": ""CA"", ""name"": ""Canada""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2005-09-30,49084830,114.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,In Cold Blood,Capote,6.8,384
