budget,genres,homepage,id,keywords,original_language,original_title,overview,popularity,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,vote_average,vote_count
14000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}]",,47890,"[{""id"": 487, ""name"": ""cairo""}, {""id"": 818, ""name"": ""based on novel""}, {""id"": 1160, ""name"": ""egypt""}, {""id"": 1949, ""name"": ""pyramid""}, {""id"": 2598, ""name"": ""museum""}, {""id"": 2904, ""name"": ""mummy""}, {""id"": 9826, ""name"": ""murder""}, {""id"": 10183, ""name"": ""independent film""}, {""id"": 10541, ""name"": ""curse""}, {""id"": 192125, ""name"": ""egyptologist""}, {""id"": 223344, ""name"": ""archeologist""}]",en,Sphinx,"Egyptologist Erica Baron finds more than she bargained for during her long-planned trip to The Land of the Pharoahs - murder, theft, betrayal, love, and a mummy's curse!",0.310513,"[{""name"": ""Orion Pictures"", ""id"": 41}, {""name"": ""S & L Films"", ""id"": 78905}]","[{""iso_3166_1"": ""NL"", ""name"": ""Netherlands""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1981-02-11,439564,118.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Someone is hunting tourists out of season.,Sphinx,6.0,2
70000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}]",http://www.agoralapelicula.com/,26428,"[{""id"": 186, ""name"": ""christianity""}, {""id"": 490, ""name"": ""philosophy""}, {""id"": 1160, ""name"": ""egypt""}, {""id"": 1605, ""name"": ""new love""}, {""id"": 6091, ""name"": ""war""}, {""id"": 6158, ""name"": ""cult""}, {""id"": 6165, ""name"": ""historical figure""}, {""id"": 9682, ""name"": ""history""}, {""id"": 9725, ""name"": ""sword fight""}, {""id"": 14704, ""name"": ""ancient world""}, {""id"": 40850, ""name"": ""destiny""}, {""id"": 155651, ""name"": ""fall in love""}, {""id"": 161164, ""name"": ""hypatia""}, {""id"": 161166, ""name"": ""misogyny""}, {""id"": 161167, ""name"": ""persecution""}, {""id"": 161168, ""name"": ""library of alexandria""}, {""id"": 165259, ""name"": ""political unrest""}, {""id"": 179367, ""name"": ""impossible love""}, {""id"": 190532, ""name"": ""false history""}, {""id"": 193554, ""name"": ""power relations""}, {""id"": 206709, ""name"": ""unfulfillment""}, {""id"": 206713, ""name"": ""master and servant""}, {""id"": 206715, ""name"": ""love and romance""}, {""id"": 206716, ""name"": ""unfulfilled love""}]",en,Agora,"A historical drama set in Roman Egypt, concerning philosopher Hypatia of Alexandria and her relationship with her slave Davus, who is torn between his love for her and the possibility of gaining his freedom by joining the rising tide of Christianity.",18.888806,"[{""name"": ""Himen\u00f3ptero"", ""id"": 784}, {""name"": ""Telecinco Cinema"", ""id"": 2674}, {""name"": ""Mod Producciones"", ""id"": 5444}, {""name"": ""Nimar Studios"", ""id"": 7636}, {""name"": ""Canal+ Espa\u00f1a"", ""id"": 9335}, {""name"": ""Instituto de la Cinematograf\u00eda y de las Artes Audiovisuales (ICAA)"", ""id"": 9974}, {""name"": ""Government of Malta"", ""id"": 19927}]","[{""iso_3166_1"": ""ES"", ""name"": ""Spain""}]",2009-05-17,39041505,127.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,"Alexandria, Egypt. 391 A.D. The World Changed Forever.",Agora,6.9,395
1000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 27, ""name"": ""Horror""}]",,11298,"[{""id"": 4924, ""name"": ""insane asylum""}, {""id"": 12564, ""name"": ""werewolf""}, {""id"": 155818, ""name"": ""newswoman""}]",en,The Howling,"After a bizarre and near fatal encounter with a serial killer, a newswoman is sent to a rehabilitation center whose inhabitants may not be what they seem.",6.532855,"[{""name"": ""AVCO Embassy Pictures"", ""id"": 494}, {""name"": ""International Film Investors"", ""id"": 502}, {""name"": ""Wescom Productions"", ""id"": 10312}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1981-04-03,17985893,91.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Imagine your worst fear a reality,The Howling,6.4,161
0,"[{""id"": 18, ""name"": ""Drama""}]",http://www.pbs.org/wgbh/masterpiece/wutheringheights/index.html,36597,"[{""id"": 187056, ""name"": ""woman director""}]",en,Wuthering Heights,Foundling Heathcliff is raised by the wealthy Earnshaws in Yorkshire but in later life launches a vendetta against the family.,4.409263,[],[],2009-01-18,0,142.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,,Wuthering Heights,6.9,37
8000000,"[{""id"": 35, ""name"": ""Comedy""}]",http://disney.go.com/disneypictures/prom/index.html#home,51588,"[{""id"": 641, ""name"": ""single parent""}, {""id"": 828, ""name"": ""waitress""}, {""id"": 2098, ""name"": ""fountain""}, {""id"": 6054, ""name"": ""friendship""}, {""id"": 6270, ""name"": ""high school""}, {""id"": 10266, ""name"": ""prom""}, {""id"": 15201, ""name"": ""music fan""}]",en,Prom,"At “Prom,” every couple has a story and no two are exactly alike. As the big dance approaches for Nova Prescott, it’s a battle of wills as she finds herself drawn to the guy who gets in the way of her perfect prom. Fellow seniors Mei and Tyler harbor secrets, while others face all the insecurity and anticipation that surrounds one of high school’s most seminal events.",11.837067,"[{""name"": ""Walt Disney Pictures"", ""id"": 2}, {""name"": ""Rickshaw Productions"", ""id"": 2201}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2011-04-29,10130000,104.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,"There are hundreds of nights in high school, but there’s only one prom.",Prom,5.7,134
20000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",,8975,"[{""id"": 3149, ""name"": ""gangster boss""}, {""id"": 4183, ""name"": ""wife""}, {""id"": 6091, ""name"": ""war""}, {""id"": 6223, ""name"": ""change""}, {""id"": 15087, ""name"": ""iraq war""}]",en,The Marine,A group of diamond thieves on the run kidnap the wife of a recently discharged marine who goes on a chase through the South Carolinian wilderness to retrieve her.,7.679336,"[{""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}, {""name"": ""Pacific Film and Television Commission"", ""id"": 4024}, {""name"": ""WWE Studios"", ""id"": 10339}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2006-10-13,22165608,92.0,"[{""iso_639_1"": ""ar"", ""name"": ""\u0627\u0644\u0639\u0631\u0628\u064a\u0629""}, {""iso_639_1"": ""en"", ""name"": ""English""}]",Released,War is Fine But The Fight Continues,The Marine,5.0,163
0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10402, ""name"": ""Music""}]",,114065,[],en,Down & Out With The Dolls,"The raunchy, spunky tale of the rise and fall of an all-girl rock band from Portland, Oregon.",0.002386,[],[],2003-03-20,0,88.0,[],Released,Ain't Rock 'N' Roll a bitch.,Down & Out With The Dolls,0.0,0
95000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 10751, ""name"": ""Family""}]",,32657,"[{""id"": 1299, ""name"": ""monster""}, {""id"": 2036, ""name"": ""greek mythology""}, {""id"": 9649, ""name"": ""god""}, {""id"": 44365, ""name"": ""poseidon \u00a0""}, {""id"": 68838, ""name"": ""lightning bolt""}, {""id"": 223438, ""name"": ""based on young adult novel""}]",en,Percy Jackson & the Olympians: The Lightning Thief,"Accident prone teenager, Percy discovers he's actually a demi-God, the son of Poseidon, and he is needed when Zeus' lightning is stolen. Percy must master his new found skills in order to prevent a war between the Gods that could devastate the entire world.",61.121717,"[{""name"": ""Ingenious Film Partners"", ""id"": 289}, {""name"": ""1492 Pictures"", ""id"": 436}, {""name"": ""Dune Entertainment"", ""id"": 444}, {""name"": ""Fox 2000 Pictures"", ""id"": 711}, {""name"": ""Sunswept Entertainment"", ""id"": 5219}, {""name"": ""Dune Entertainment III"", ""id"": 6332}, {""name"": ""Big Screen Productions"", ""id"": 10893}, {""name"": ""TCF Vancouver Productions"", ""id"": 28431}]","[{""iso_3166_1"": ""CA"", ""name"": ""Canada""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2010-02-01,226497209,118.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Worlds Collide,Percy Jackson & the Olympians: The Lightning Thief,6.0,2010
0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}]",http://www.mariallenaeresdegracia.com/index.html,436,"[{""id"": 30, ""name"": ""individual""}, {""id"": 242, ""name"": ""new york""}, {""id"": 704, ""name"": ""adolescence""}, {""id"": 2148, ""name"": ""colombia""}, {""id"": 2149, ""name"": ""drug traffic""}, {""id"": 2150, ""name"": ""cocaine""}, {""id"": 2151, ""name"": ""drug crime""}, {""id"": 2173, ""name"": ""illegal immigration""}, {""id"": 2174, ""name"": ""maquiladora""}, {""id"": 3800, ""name"": ""airplane""}, {""id"": 3930, ""name"": ""bravery""}, {""id"": 10508, ""name"": ""teacher""}, {""id"": 13149, ""name"": ""pregnancy""}, {""id"": 155023, ""name"": ""self esteem""}]",es,"María, llena eres de gracia",A pregnant Colombian teenager becomes a drug mule to make some desperately needed money for her family.,3.027892,"[{""name"": ""Fine Line Features"", ""id"": 8}, {""name"": ""Journeyman Pictures"", ""id"": 2291}, {""name"": ""HBO Films"", ""id"": 7429}]","[{""iso_3166_1"": ""EC"", ""name"": ""Ecuador""}, {""iso_3166_1"": ""CO"", ""name"": ""Colombia""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2004-01-18,0,101.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""es"", ""name"": ""Espa\u00f1ol""}]",Released,"Based on 10,000 true stories.",Maria Full of Grace,6.9,101
0,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 9648, ""name"": ""Mystery""}]",http://www.examthemovie.com/,29917,"[{""id"": 1419, ""name"": ""gun""}, {""id"": 2834, ""name"": ""room""}, {""id"": 3301, ""name"": ""suspicion""}, {""id"": 5369, ""name"": ""guard""}, {""id"": 8126, ""name"": ""pill""}, {""id"": 8438, ""name"": ""job""}, {""id"": 11268, ""name"": ""psychologist""}, {""id"": 14673, ""name"": ""disease""}, {""id"": 15271, ""name"": ""interrogation""}, {""id"": 164478, ""name"": ""candidate""}, {""id"": 185959, ""name"": ""narcissist""}, {""id"": 188950, ""name"": ""corporation""}, {""id"": 188973, ""name"": ""pandemic""}, {""id"": 201243, ""name"": ""rules""}]",en,Exam,The final candidates for a highly desirable corporate job are locked together in an exam room and given a test so simple and confusing that tension begins to unravel.,20.265518,"[{""name"": ""Hazeldine Films"", ""id"": 5004}, {""name"": ""Bedlam Productions"", ""id"": 5005}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]",2009-06-19,0,101.0,"[{""iso_639_1"": ""cn"", ""name"": ""\u5e7f\u5dde\u8bdd / \u5ee3\u5dde\u8a71""}, {""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}]",Released,How far would you go to win the ultimate job?,Exam,6.6,523
8000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",,26306,"[{""id"": 1897, ""name"": ""oregon""}, {""id"": 2070, ""name"": ""olympic games""}, {""id"": 6075, ""name"": ""sport""}, {""id"": 204967, ""name"": ""runner""}]",en,Prefontaine,"It's the true-life story of legendary track star Steve Prefontaine, the exciting and sometimes controversial ""James Dean of Track,"" whose spirit captured the heart of the nation! Cocky, charismatic, and tough, ""Pre"" was a running rebel who defied rules, pushed limits ... and smashed records ...",8.717235,"[{""name"": ""Hollywood Pictures"", ""id"": 915}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1997-01-24,589304,106.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,He beat the odds... And became a legend!,Prefontaine,6.7,21
600000,"[{""id"": 36, ""name"": ""History""}, {""id"": 99, ""name"": ""Documentary""}, {""id"": 10402, ""name"": ""Music""}]",,9459,"[{""id"": 458, ""name"": ""hippie""}, {""id"": 460, ""name"": ""free love""}, {""id"": 4344, ""name"": ""musical""}, {""id"": 6027, ""name"": ""music""}, {""id"": 6447, ""name"": ""woodstock""}, {""id"": 6579, ""name"": ""music festival""}, {""id"": 11700, ""name"": ""rock music""}, {""id"": 13088, ""name"": ""summer""}]",en,Woodstock,"An intimate look at the Woodstock Music & Art Festival held in Bethel, NY in 1969, from preparation through cleanup, with historic access to insiders, blistering concert footage, and portraits of the concertgoers; negative and positive aspects are shown, from drug use by performers to naked fans sliding in the mud, from the collapse of the fences by the unexpected hordes to the surreal arrival of National Guard helicopters with food and medical assistance for the impromptu city of 500,000.",3.409764,"[{""name"": ""Wadleigh-Maurice"", ""id"": 3816}, {""name"": ""Warner Bros."", ""id"": 6194}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1970-03-26,34505110,225.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,"3 days of peace, music...and love.",Woodstock,7.1,66
54000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 14, ""name"": ""Fantasy""}]",http://vforvendetta.warnerbros.com/,752,"[{""id"": 703, ""name"": ""detective""}, {""id"": 716, ""name"": ""vatican""}, {""id"": 1755, ""name"": ""fascism""}, {""id"": 3099, ""name"": ""satanism""}, {""id"": 3603, ""name"": ""fascist""}, {""id"": 4565, ""name"": ""dystopia""}, {""id"": 6086, ""name"": ""government""}, {""id"": 7525, ""name"": ""chancellor""}, {""id"": 9748, ""name"": ""revenge""}, {""id"": 11476, ""name"": ""personification of satan""}, {""id"": 13006, ""name"": ""torture""}, {""id"": 158449, ""name"": ""hatred""}, {""id"": 158456, ""name"": ""masked vigilante""}, {""id"": 161207, ""name"": ""catholicism""}, {""id"": 172391, ""name"": ""catholic priest""}, {""id"": 175949, ""name"": ""catholic guilt""}, {""id"": 189995, ""name"": ""jesuit""}, {""id"": 198331, ""name"": ""vengeful spirit""}, {""id"": 208647, ""name"": ""activist""}, {""id"": 208725, ""name"": ""irish catholic""}, {""id"": 214978, ""name"": ""vengeful""}, {""id"": 220888, ""name"": ""jesuit priest""}, {""id"": 221385, ""name"": ""gnosticism""}, {""id"": 221387, ""name"": ""occultism""}]",en,V for Vendetta,"In a world in which Great Britain has become a fascist state, a masked vigilante known only as 'V' conducts guerrilla warfare against the oppressive British government. When 'V' rescues a young woman from the secret police, he finds in her an ally with whom he can continue his fight to free the people of Britain.",84.630969,"[{""name"": ""Studio Babelsberg"", ""id"": 264}, {""name"": ""DC Comics"", ""id"": 429}, {""name"": ""Virtual Studios"", ""id"": 449}, {""name"": ""Anarchos Productions"", ""id"": 450}, {""name"": ""Silver Pictures"", ""id"": 1885}, {""name"": ""Warner Bros."", ""id"": 6194}, {""name"": ""Medienboard Berlin-Brandenburg"", ""id"": 7307}, {""name"": ""F\u00fcnfte Babelsberg Film"", ""id"": 23889}]","[{""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2006-03-15,132511035,132.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,People should not be afraid of their governments. Governments should be afraid of their people.,V for Vendetta,7.7,4442
3800000,"[{""id"": 18, ""name"": ""Drama""}]",,10774,"[{""id"": 417, ""name"": ""corruption""}, {""id"": 572, ""name"": ""sex""}, {""id"": 596, ""name"": ""adultery""}, {""id"": 2136, ""name"": ""television""}, {""id"": 2458, ""name"": ""profit""}, {""id"": 2483, ""name"": ""nudity""}, {""id"": 3720, ""name"": ""power""}, {""id"": 7271, ""name"": ""tv ratings""}, {""id"": 9826, ""name"": ""murder""}, {""id"": 10177, ""name"": ""corporate""}, {""id"": 12193, ""name"": ""reporter""}, {""id"": 14522, ""name"": ""co-worker""}, {""id"": 41153, ""name"": ""meeting""}, {""id"": 191509, ""name"": ""news""}, {""id"": 202429, ""name"": ""fired""}, {""id"": 203286, ""name"": ""network""}, {""id"": 203287, ""name"": ""anchor""}, {""id"": 203289, ""name"": ""structure""}, {""id"": 203291, ""name"": ""rant""}]",en,Network,A TV network cynically exploits a deranged ex-TV anchor's ravings and revelations about the media for their own profit.,17.234745,"[{""name"": ""United Artists"", ""id"": 60}, {""name"": ""Metro-Goldwyn-Mayer (MGM)"", ""id"": 8411}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1976-11-01,23689877,121.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""de"", ""name"": ""Deutsch""}]",Released,Not since the dawn of time has America experienced a man like Howard Beale!,Network,7.7,381
15,"[{""id"": 35, ""name"": ""Comedy""}]",http://www.peeplesmovie.com/,72359,"[{""id"": 179431, ""name"": ""duringcreditsstinger""}, {""id"": 187056, ""name"": ""woman director""}]",en,Peeples,The story follows what happens when a child psychologist surprises his girlfriend by showing up at her political family's annual get-together at their Sag Harbor vacation home only to find them desperately in need of therapy.,5.112809,"[{""name"": ""34th Street Films"", ""id"": 5984}, {""name"": ""Homegrown Pictures"", ""id"": 8840}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2013-05-09,0,95.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,,Peeples,5.6,26
20000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",,12142,"[{""id"": 703, ""name"": ""detective""}, {""id"": 1299, ""name"": ""monster""}, {""id"": 1992, ""name"": ""professor""}, {""id"": 2041, ""name"": ""island""}, {""id"": 2598, ""name"": ""museum""}, {""id"": 3762, ""name"": ""darkness""}, {""id"": 4862, ""name"": ""alien life-form""}, {""id"": 9853, ""name"": ""paranormal""}, {""id"": 9854, ""name"": ""artifact""}, {""id"": 9855, ""name"": ""slow motion scene""}, {""id"": 9856, ""name"": ""flashback sequence""}, {""id"": 12377, ""name"": ""zombie""}, {""id"": 41645, ""name"": ""based on video game""}, {""id"": 221387, ""name"": ""occultism""}]",en,Alone in the Dark,"Edward Carnby is a private investigator specializing in unexplainable supernatural phenomena. His cases delve into the dark corners of the world, searching for truth in the occult remnants of ancient civilizations. Now, the greatest mystery of his past is about to become the most dangerous case he has ever faced.",9.292987,"[{""name"": ""Boll Kino Beteiligungs GmbH & Co. KG"", ""id"": 1062}, {""name"": ""Brightlight Pictures"", ""id"": 1063}, {""name"": ""Herold Productions"", ""id"": 1064}, {""name"": ""Lionsgate"", ""id"": 1632}, {""name"": ""Infogrames Entertainment"", ""id"": 2998}]","[{""iso_3166_1"": ""CA"", ""name"": ""Canada""}, {""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2005-01-28,10442808,96.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""pt"", ""name"": ""Portugu\u00eas""}]",Released,Can mankind defeat the army of darkness unleashed by an ancient evil cult?,Alone in the Dark,3.1,173
0,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 878, ""name"": ""Science Fiction""}]",,289180,"[{""id"": 187056, ""name"": ""woman director""}]",en,H.,"H. is a modern interpretation of a classic Greek tragedy in which two women, each named Helen, live out their mirrored lives of one another in the town of Troy, NY.  The first Helen is in her 60s, lives with her husband Roy, and takes care of a small, extremely lifelike baby doll called a “Reborn Doll,” which she cares for as a living baby.  The second Helen is in her 30s, has a successful art career with her partner Alex, and is four months pregnant.  One night, something falls out of the sky and explodes over the town. In the aftermath of this event, bizarre and unexplainable things begin to happen.  Many people in the town go missing—Helen’s husband being one of them—and unnatural cloud formations begin appearing in the sky.  Meanwhile, the two Helens find themselves, and their lives spinning out of control.",1.045623,[],"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}, {""iso_3166_1"": ""AR"", ""name"": ""Argentina""}]",2014-08-28,0,93.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,,H.,6.5,4
115000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}, {""id"": 878, ""name"": ""Science Fiction""}]",http://www.starwars.com/films/star-wars-episode-i-the-phantom-menace,1893,"[{""id"": 530, ""name"": ""prophecy""}, {""id"": 1399, ""name"": ""senate""}, {""id"": 2011, ""name"": ""queen""}, {""id"": 2063, ""name"": ""taskmaster""}, {""id"": 4270, ""name"": ""galaxy""}, {""id"": 4488, ""name"": ""apprentice""}, {""id"": 6128, ""name"": ""taxes""}, {""id"": 161176, ""name"": ""space opera""}]",en,Star Wars: Episode I - The Phantom Menace,"Anakin Skywalker, a young slave strong with the Force, is discovered on Tatooine. Meanwhile, the evil Sith have returned, enacting their plot for revenge against the Jedi.",54.035265,"[{""name"": ""Lucasfilm"", ""id"": 1}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1999-05-19,924317558,136.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Every generation has a legend. Every journey has a first step. Every saga has a beginning.,Star Wars: Episode I - The Phantom Menace,6.3,4432
75000000,"[{""id"": 878, ""name"": ""Science Fiction""}]",http://www.warnerbros.com/movies/home-entertainment/sphere/7bdffe73-2a0e-4e7a-98e7-cee4d723e0b3.html,10153,"[{""id"": 270, ""name"": ""ocean""}, {""id"": 1603, ""name"": ""extraterrestrial technology""}, {""id"": 1826, ""name"": ""space marine""}, {""id"": 2340, ""name"": ""paranoia""}, {""id"": 3576, ""name"": ""raumschiffabsturz""}, {""id"": 9951, ""name"": ""alien""}, {""id"": 11268, ""name"": ""psychologist""}, {""id"": 162350, ""name"": ""ocean floor""}, {""id"": 162351, ""name"": ""deepsea""}]",en,Sphere,"The OSSA discovers a spacecraft thought to be at least 300 years old at the bottom of the ocean. Immediately following the discovery, they decide to send a team down to the depths of the ocean to study the space craft.They are the best of best, smart and logical, and the perfect choice to learn more about the spacecraft.",18.65988,"[{""name"": ""Punch Productions"", ""id"": 2154}, {""name"": ""Warner Bros."", ""id"": 6194}, {""name"": ""Baltimore Pictures"", ""id"": 11407}, {""name"": ""Constant c Productions"", ""id"": 23370}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1998-02-13,13100000,134.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,"A thousand feet beneath the sea, the blackest holes are in the mind...",Sphere,5.8,476
0,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 14, ""name"": ""Fantasy""}]",,11469,"[{""id"": 392, ""name"": ""england""}, {""id"": 577, ""name"": ""black people""}, {""id"": 1456, ""name"": ""medallion""}, {""id"": 3098, ""name"": ""castle""}, {""id"": 4379, ""name"": ""time travel""}, {""id"": 4820, ""name"": ""leap in time""}, {""id"": 10466, ""name"": ""knight""}, {""id"": 13068, ""name"": ""impostor""}, {""id"": 13084, ""name"": ""king""}, {""id"": 41406, ""name"": ""middle ages""}, {""id"": 184258, ""name"": ""imposture""}, {""id"": 189151, ""name"": ""medieval times""}]",en,Black Knight,"Martin Lawrence plays Jamal, an employee in Medieval World amusement park. After sustaining a blow to the head, he awakens to find himself in 14th century England.",15.913783,"[{""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}, {""name"": ""Regency Enterprises"", ""id"": 508}, {""name"": ""Epsilon Motion Pictures"", ""id"": 1171}, {""name"": ""New Regency Pictures"", ""id"": 10104}, {""name"": ""Runteldat Entertainment"", ""id"": 73956}, {""name"": ""Firm, The"", ""id"": 73957}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2001-11-21,0,95.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,It's only a flesh wound!,Black Knight,5.1,287
0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",,44490,"[{""id"": 237, ""name"": ""gay""}, {""id"": 10183, ""name"": ""independent film""}, {""id"": 170179, ""name"": ""mentally handicapped man""}]",en,Chuck & Buck,"Buck is a man-child who has lived his existence in a life of kindergarten collages and lollipops. Buck remembers his old childhood friend Chuck, with whom he feels a need to reconnect with after having invited him to his mother's funeral. Buck treks out to LA where Chuck, now a music record executive, is living his life. Buck ends up developing an obsession with Chuck and begins stalking him.",0.812855,[],"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2000-01-21,0,96.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,REMEMBER THOSE GAMES WE USED TO PLAY?,Chuck & Buck,5.7,16
9300000,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 878, ""name"": ""Science Fiction""}]",,11827,"[{""id"": 391, ""name"": ""flying car""}, {""id"": 444, ""name"": ""taxi""}, {""id"": 5540, ""name"": ""heavy metal""}, {""id"": 10471, ""name"": ""cult favorite""}, {""id"": 11487, ""name"": ""midnight movie""}, {""id"": 11494, ""name"": ""drug use""}, {""id"": 161919, ""name"": ""adult animation""}]",en,Heavy Metal,"A glowing orb terrorizes a young girl with a collection of stories of dark fantasy, eroticism and horror.",12.928269,"[{""name"": ""Canadian Film Development Corporation (CFDC)"", ""id"": 4952}]","[{""iso_3166_1"": ""CA"", ""name"": ""Canada""}]",1981-08-07,0,90.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""hu"", ""name"": ""Magyar""}]",Released,A Step Beyond Science Fiction,Heavy Metal,6.2,148
0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}]",,9313,"[{""id"": 254, ""name"": ""france""}, {""id"": 1400, ""name"": ""swordplay""}, {""id"": 2546, ""name"": ""mask""}, {""id"": 14577, ""name"": ""musketeer""}]",en,The Man in the Iron Mask,"Years have passed since the Three Musketeers, Aramis, Athos and Porthos, have fought together with their friend, D'Artagnan. But with the tyrannical King Louis using his power to wreak havoc in the kingdom while his twin brother, Philippe, remains imprisoned, the Musketeers reunite to abduct Louis and replace him with Philippe.",28.98027,"[{""name"": ""United Artists Corporation"", ""id"": 8213}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1998-03-12,0,132.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,For the honor of a king. And the destiny of a country. All for one.,The Man in the Iron Mask,6.3,1018
