budget,genres,homepage,id,keywords,original_language,original_title,overview,popularity,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,vote_average,vote_count
0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 53, ""name"": ""Thriller""}]",http://www.letterstogodthemovie.com,35691,"[{""id"": 3344, ""name"": ""letter""}, {""id"": 3929, ""name"": ""hope""}, {""id"": 4461, ""name"": ""postman""}, {""id"": 9649, ""name"": ""god""}, {""id"": 10163, ""name"": ""cancer""}, {""id"": 10183, ""name"": ""independent film""}, {""id"": 179430, ""name"": ""aftercreditsstinger""}]",en,Letters to God,"A young boy fighting cancer writes letters to God, touching lives in his neighborhood and inspiring hope among everyone he comes in contact. An unsuspecting substitute postman, with a troubled life of his own, becomes entangled in the boy's journey and his family by reading the letters. They inspire him to seek a better life for himself and his own son he's lost through his alcohol addiction.",3.644872,"[{""name"": ""Mercy Creek Entretainment"", ""id"": 5568}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2010-04-09,0,110.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,,Letters to God,6.5,37
50000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",http://crazystupidlove.warnerbros.com/index.html,50646,"[{""id"": 815, ""name"": ""soulmates""}, {""id"": 1599, ""name"": ""midlife crisis""}, {""id"": 5809, ""name"": ""marriage crisis""}, {""id"": 9094, ""name"": ""womanizer""}, {""id"": 9798, ""name"": ""law school""}, {""id"": 14532, ""name"": ""crazy""}, {""id"": 14534, ""name"": ""relationship""}]",en,"Crazy, Stupid, Love.","Cal Weaver is living the American dream. He has a good job, a beautiful house, great children and a beautiful wife, named Emily. Cal's seemingly perfect life unravels, however, when he learns that Emily has been unfaithful and wants a divorce. Over 40 and suddenly single, Cal is adrift in the fickle world of dating. Enter, Jacob Palmer, a self-styled player who takes Cal under his wing and teaches him how to be a hit with the ladies.",37.990705,"[{""name"": ""Warner Bros."", ""id"": 6194}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2011-07-29,142851197,118.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,This Is Stupid,"Crazy, Stupid, Love.",7.0,2443
0,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",,9378,"[{""id"": 414, ""name"": ""hunter""}, {""id"": 2341, ""name"": ""nanny""}, {""id"": 2483, ""name"": ""nudity""}, {""id"": 4295, ""name"": ""collector""}, {""id"": 6095, ""name"": ""house""}, {""id"": 6152, ""name"": ""supernatural""}, {""id"": 6154, ""name"": ""hell""}, {""id"": 6464, ""name"": ""uncle""}, {""id"": 9748, ""name"": ""revenge""}, {""id"": 10909, ""name"": ""lawyer""}, {""id"": 10911, ""name"": ""inheritance""}, {""id"": 11221, ""name"": ""blood""}, {""id"": 14742, ""name"": ""psychic""}, {""id"": 14819, ""name"": ""violence""}, {""id"": 14999, ""name"": ""devil""}, {""id"": 18029, ""name"": ""trapped""}, {""id"": 33618, ""name"": ""machine""}, {""id"": 156075, ""name"": ""evil""}, {""id"": 188478, ""name"": ""glass""}]",en,Thir13en Ghosts,"Arthur and his two children, Kathy and Bobby, inherit his Uncle Cyrus's estate: a glass house that serves as a prison to 12 ghosts. When the family, accompanied by Bobby's Nanny and an attorney, enter the house they find themselves trapped inside an evil machine ""designed by the devil and powered by the dead"" to open the Eye of Hell. Aided by Dennis, a ghost hunter, and his rival Kalina, a ghost rights activist out to set the ghosts free, the group must do what they can to get out of the house alive.",20.392858,"[{""name"": ""Columbia Pictures Corporation"", ""id"": 441}, {""name"": ""Dark Castle Entertainment"", ""id"": 1786}, {""name"": ""Warner Bros."", ""id"": 6194}, {""name"": ""13 Ghosts Productions Canada Inc."", ""id"": 23503}]","[{""iso_3166_1"": ""CA"", ""name"": ""Canada""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2001-10-26,0,91.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,"There are ghosts around us all the time. Most of them don't want to hurt us. But, there are exceptions...",Thir13en Ghosts,5.4,440
1,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}]",,3082,"[{""id"": 1382, ""name"": ""factory""}, {""id"": 1546, ""name"": ""ambulance""}, {""id"": 3338, ""name"": ""invention""}, {""id"": 5386, ""name"": ""tramp""}, {""id"": 5571, ""name"": ""great depression""}, {""id"": 7025, ""name"": ""industrial revolution""}, {""id"": 9253, ""name"": ""slapstick""}, {""id"": 33618, ""name"": ""machine""}, {""id"": 33619, ""name"": ""pardon""}, {""id"": 33620, ""name"": ""guilty""}]",en,Modern Times,The Tramp struggles to live in modern industrial society with the help of a young homeless woman.,28.27648,"[{""name"": ""United Artists"", ""id"": 60}, {""name"": ""Charles Chaplin Productions"", ""id"": 1315}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1936-02-05,8500000,87.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,"He stands alone as the greatest entertainer of modern times! No one on earth can make you laugh as heartily or touch your heart as deeply...the whole world laughs, cries and thrills to his priceless genius!",Modern Times,8.1,856
1000000,"[{""id"": 10749, ""name"": ""Romance""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 80, ""name"": ""Crime""}]",http://www.speedwayjunky-themovie.com/,46727,"[{""id"": 6363, ""name"": ""racing car""}, {""id"": 9825, ""name"": ""growing up""}, {""id"": 11454, ""name"": ""scam""}, {""id"": 11722, ""name"": ""male prostitute""}]",en,Speedway Junky,"A naive drifter runs away from his army father in hopes of making it on the car racing circuit. In Las Vegas, he meets a young scam artist, who develops a crush on him. He is then introduced to a whole gang led by a young hustler. The racer-to-be then gets a lesson in the wild side, getting involved in one situation after another. Patsy Kensit makes a cameo as another hustler and Daryl Hannah appears as the scam artist's surrogate mom.",0.340019,"[{""name"": ""Golan-Globus Productions"", ""id"": 13549}, {""name"": ""Powers That Be Pictures"", ""id"": 85163}, {""name"": ""Magic Entertainment, Inc."", ""id"": 85164}, {""name"": ""Miracle Entertainment"", ""id"": 85165}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1999-02-11,0,104.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,There's no place for dreams on the streets of Vegas,Speedway Junky,5.2,7
15000000,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",http://www.sonypictures.com/movies/whenastrangercalls/site/,10053,"[{""id"": 2604, ""name"": ""babysitter""}, {""id"": 4959, ""name"": ""death of a friend""}, {""id"": 15127, ""name"": ""killer""}, {""id"": 198141, ""name"": ""strange person""}, {""id"": 199600, ""name"": ""call""}]",en,When a Stranger Calls,"Far away from the site of a gruesome murder, a teenager named Jill Johnson arrives at a luxurious home for a baby-sitting job. With the children fast asleep, she settles in for what she expects to be an ordinary evening. Soon, the ringing of a phone and the frightening words of a sadistic caller turn Jill's routine experience into a night of terror.",4.688212,"[{""name"": ""Davis Entertainment"", ""id"": 1302}, {""name"": ""Screen Gems"", ""id"": 3287}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2006-02-03,66966987,87.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,"Whatever You Do, Don't Answer The Phone.",When a Stranger Calls,5.4,268
0,"[{""id"": 18, ""name"": ""Drama""}]",http://erapfilms.com/august/,86549,"[{""id"": 8029, ""name"": ""drama""}, {""id"": 9840, ""name"": ""romance""}, {""id"": 10198, ""name"": ""gay relationship""}]",en,August,"August tells the story of two former lovers, Troy and Jonathan, who reunite after a long ago painful breakup. After spending several years in Spain, Troy returns to Los Angeles and decides to phone Jonathan and meet for coffee. A seemingly innocent rendezvous turns into an attempt to revive passions past. Only this time it's not that simple as Jonathan has a new beau, Raul, and is trying to make the right decision a second time around.",1.419431,[],[],2011-06-09,0,100.0,"[{""iso_639_1"": ""es"", ""name"": ""Espa\u00f1ol""}, {""iso_639_1"": ""en"", ""name"": ""English""}]",Released,,August,6.2,15
250000,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 9648, ""name"": ""Mystery""}]",,431,"[{""id"": 483, ""name"": ""riddle""}, {""id"": 1646, ""name"": ""autism""}, {""id"": 2147, ""name"": ""claustrophobia""}, {""id"": 2158, ""name"": ""maze""}, {""id"": 2846, ""name"": ""prime number""}, {""id"": 2847, ""name"": ""entrapment""}, {""id"": 6009, ""name"": ""mathematics""}, {""id"": 9826, ""name"": ""murder""}, {""id"": 10685, ""name"": ""escape""}, {""id"": 14819, ""name"": ""violence""}, {""id"": 191494, ""name"": ""numbers""}, {""id"": 206850, ""name"": ""canuxploitation""}]",en,Cube,Seven strangers are taken out of their daily lives and placed mysteriously in a deadly cube where they all agree they must find their way out.,44.656151,"[{""name"": ""T\u00e9l\u00e9film Canada"", ""id"": 806}, {""name"": ""Feature Film Project"", ""id"": 21953}, {""name"": ""Cube Libre"", ""id"": 22207}, {""name"": ""Harold Greenberg Fund"", ""id"": 22208}, {""name"": ""Odeon Films"", ""id"": 22209}, {""name"": ""Ontario Film Development Corporation"", ""id"": 22210}, {""name"": ""Viacom Canada"", ""id"": 22211}]","[{""iso_3166_1"": ""CA"", ""name"": ""Canada""}]",1997-09-09,501818,90.0,"[{""iso_639_1"": ""de"", ""name"": ""Deutsch""}, {""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Don't look for a reason... Look for a way out.,Cube,6.9,1069
12000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 878, ""name"": ""Science Fiction""}]",,34549,[],en,Max Keeble's Big Move,"Max Keeble, the victim of his 7th grade class, plots revenge when he learns he's moving; it backfires when he doesn't move after all.",1.081822,"[{""name"": ""Walt Disney Pictures"", ""id"": 2}, {""name"": ""Karz Entertainment"", ""id"": 4194}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2001-10-05,17292381,86.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,His World. His Rules.,Max Keeble's Big Move,5.4,33
0,[],http://www.realityshowthefilm.com/,176074,"[{""id"": 1157, ""name"": ""wife husband relationship""}, {""id"": 3026, ""name"": ""reality""}, {""id"": 3974, ""name"": ""reality tv""}, {""id"": 11799, ""name"": ""reality spoof""}]",en,Reality Show,"The Warwick family are unknowingly being filmed for a new reality show. Problem is, they're boring. So the producer must add conflict and drama to their lives. Their lives begin to unravel with shocking consequences.",0.472123,"[{""name"": ""Campbell Grobman Films"", ""id"": 48738}, {""name"": ""Blump International Films"", ""id"": 73087}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2015-01-01,0,92.0,[],Released,,Reality Show,5.5,2
12000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",,9794,"[{""id"": 1361, ""name"": ""salesclerk""}, {""id"": 1599, ""name"": ""midlife crisis""}, {""id"": 1985, ""name"": ""prenzlauer berg""}, {""id"": 5653, ""name"": ""vulgar""}, {""id"": 8631, ""name"": ""slacker""}, {""id"": 8632, ""name"": ""business consultant""}]",en,Employee of the Month,"When he hears that the new female employee digs ambitious men who are the store employee of the month, a slacker gets his act together but finds himself in competition with his rival, an ambitious co-worker.",9.559737,"[{""name"": ""Lionsgate"", ""id"": 1632}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2006-10-06,38368909,103.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""hu"", ""name"": ""Magyar""}]",Released,"A slacker competes with a repeat winner for the ""Employee of the Month"" title at work",Employee of the Month,5.3,153
0,"[{""id"": 37, ""name"": ""Western""}]",,218500,[],en,The Ballad of Gregorio Cortez,The entire cause of the problem evolves from the use of a deputy to translate. His command of Spanish is inadequate and he mistranslates what a witness tells the sheriff as to whether the real perpetrator of the crime is riding a mare (yegua) or a male horse (caballo). This error results in destroying a family and the death of an innocent man.,0.592821,"[{""name"": ""Moctesuma Esparza Productions"", ""id"": 32189}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1983-08-19,0,104.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,,The Ballad of Gregorio Cortez,0.0,0
50000000,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]",,8920,"[{""id"": 271, ""name"": ""competition""}, {""id"": 2248, ""name"": ""moderator""}, {""id"": 8133, ""name"": ""lasagne""}, {""id"": 195032, ""name"": ""garfield""}]",en,Garfield,"Garfield, the fat, lazy, lasagna lover, has everything a cat could want. But when Jon, in an effort to impress the Liz - the vet and an old high-school crush - adopts a dog named Odie and brings him home, Garfield gets the one thing he doesn't want. Competition.",17.667826,"[{""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}, {""name"": ""Davis Entertainment"", ""id"": 1302}, {""name"": ""Twentieth Century Fox Animation"", ""id"": 11749}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2004-06-10,200804534,80.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Get ready for frisky business.,Garfield,5.2,820
60000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]",http://catsanddogsmovie.warnerbros.com/cmp/main.html,10992,"[{""id"": 1721, ""name"": ""fight""}, {""id"": 6088, ""name"": ""governance""}, {""id"": 8841, ""name"": ""puppy""}, {""id"": 12097, ""name"": ""allergy""}, {""id"": 209714, ""name"": ""3d""}]",en,Cats & Dogs,"When a professor develops a vaccine that eliminates human allergies to dogs, he unwittingly upsets the fragile balance of power between cats and dogs and touches off an epic battle for pet supremacy. The fur flies as the feline faction, led by Mr. Tinkles, squares off against wide-eyed puppy Lou and his canine cohorts.",18.735024,"[{""name"": ""Village Roadshow Pictures"", ""id"": 79}, {""name"": ""NPV Entertainment"", ""id"": 172}, {""name"": ""Mad Chance"", ""id"": 1757}, {""name"": ""Zide-Perry Productions"", ""id"": 3169}, {""name"": ""Warner Bros."", ""id"": 6194}, {""name"": ""BenderSpink"", ""id"": 6363}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2001-07-04,93375151,87.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}, {""iso_639_1"": ""de"", ""name"": ""Deutsch""}, {""iso_639_1"": ""th"", ""name"": ""\u0e20\u0e32\u0e29\u0e32\u0e44\u0e17\u0e22""}]",Released,Things Are Gonna Get Hairy!,Cats & Dogs,5.0,352
20000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",,6963,"[{""id"": 242, ""name"": ""new york""}, {""id"": 520, ""name"": ""chicago""}, {""id"": 1599, ""name"": ""midlife crisis""}, {""id"": 2136, ""name"": ""television""}, {""id"": 5600, ""name"": ""daughter""}, {""id"": 5905, ""name"": ""father""}, {""id"": 6340, ""name"": ""weatherman""}, {""id"": 6564, ""name"": ""terminal illness""}, {""id"": 7832, ""name"": ""wettermann""}]",en,The Weather Man,"A Chicago weather man, separated from his wife and children, debates whether professional and personal success are mutually exclusive.",14.031377,"[{""name"": ""Paramount Pictures"", ""id"": 4}, {""name"": ""Escape Artists"", ""id"": 1423}, {""name"": ""Kumar Mobiliengesellschaft mbH & Co. Projekt Nr. 2 KG"", ""id"": 11930}]","[{""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2005-10-20,12482775,101.0,"[{""iso_639_1"": ""cs"", ""name"": ""\u010cesk\u00fd""}, {""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Dave Spritz is about to take his best shot . . . at life,The Weather Man,6.0,289
0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 878, ""name"": ""Science Fiction""}]",,13688,"[{""id"": 9736, ""name"": ""little boy""}, {""id"": 9738, ""name"": ""ufo""}, {""id"": 9739, ""name"": ""extraterrestrial""}]",cn,長江七號,"Ti, a really poor construction worker that struggles to keep his son, Dicky, in private school, mistakes an orb he finds in a junkjard for a toy which proves to be much, much more once the young boy starts to play with it.",12.373248,"[{""name"": ""Columbia Pictures Film Production Asia"", ""id"": 2798}]","[{""iso_3166_1"": ""HK"", ""name"": ""Hong Kong""}]",2008-01-30,47301471,86.0,"[{""iso_639_1"": ""cn"", ""name"": ""\u5e7f\u5dde\u8bdd / \u5ee3\u5dde\u8a71""}]",Released,It's out of this world.,CJ7,6.1,107
18000000,"[{""id"": 35, ""name"": ""Comedy""}]",,195589,"[{""id"": 567, ""name"": ""alcohol""}, {""id"": 1009, ""name"": ""baby""}, {""id"": 8508, ""name"": ""party""}, {""id"": 18035, ""name"": ""family""}, {""id"": 157632, ""name"": ""fraternity""}, {""id"": 171400, ""name"": ""fraternity house""}, {""id"": 183896, ""name"": ""neighbor neighbor relationship""}, {""id"": 193674, ""name"": ""bathroom humor""}]",en,Neighbors,A couple with a newborn baby face unexpected difficulties after they are forced to live next to a fraternity house.,36.471231,"[{""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Point Grey Pictures"", ""id"": 16615}, {""name"": ""Good Universe"", ""id"": 17393}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2014-05-08,268157400,96.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Family vs. Frat,Neighbors,6.2,2713
0,"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 12, ""name"": ""Adventure""}]",,27551,"[{""id"": 12554, ""name"": ""dragon""}, {""id"": 14665, ""name"": ""barbarian""}]",en,The Barbarians,Orphaned brothers Kutchek and Gore are adopted by a tribe led by Canary the owner of a powerful jewel. The evil Kadar wants both Canary and the jewel. Attacking the tribe he kidnaps Canary but the stone eludes him. The brothers are taken to be trained as gladiators and years later have grown to be VERY big. They escape and set off on a quest to find the jewel and rescue Canary.,1.631993,"[{""name"": ""Cannon Films"", ""id"": 4110}]","[{""iso_3166_1"": ""IT"", ""name"": ""Italy""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1987-03-01,0,87.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""it"", ""name"": ""Italiano""}, {""iso_639_1"": ""es"", ""name"": ""Espa\u00f1ol""}]",Released,Warriors. Conquerors. Heroes.,The Barbarians,5.1,8
33000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]",,11888,"[{""id"": 2393, ""name"": ""adoption""}, {""id"": 4010, ""name"": ""log cabin""}, {""id"": 9880, ""name"": ""alaska""}, {""id"": 155821, ""name"": ""sled dogs""}]",en,Snow Dogs,"When a Miami dentist inherits a team of sled dogs, he's got to learn the trade or lose his pack to a crusty mountain man.",13.655735,"[{""name"": ""Walt Disney Pictures"", ""id"": 2}]","[{""iso_3166_1"": ""CA"", ""name"": ""Canada""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2002-01-18,0,99.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Get ready for mush hour!,Snow Dogs,5.3,185
23000000,"[{""id"": 36, ""name"": ""History""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 9648, ""name"": ""Mystery""}]",http://wip.warnerbros.com/inthevalleyofelah/,6973,"[{""id"": 494, ""name"": ""father son relationship""}, {""id"": 703, ""name"": ""detective""}, {""id"": 1327, ""name"": ""war crimes""}, {""id"": 1627, ""name"": ""patriotism""}, {""id"": 1849, ""name"": ""homicide""}, {""id"": 5340, ""name"": ""investigation""}, {""id"": 5939, ""name"": ""iraq""}, {""id"": 5947, ""name"": ""military service""}, {""id"": 6149, ""name"": ""police""}, {""id"": 9665, ""name"": ""cover-up""}, {""id"": 10941, ""name"": ""disappearance""}, {""id"": 161982, ""name"": ""murder investigation""}]",en,In the Valley of Elah,A career officer and his wife work with a police detective to uncover the truth behind their son's disappearance following his return from a tour of duty in Iraq.,15.676123,"[{""name"": ""Summit Entertainment"", ""id"": 491}, {""name"": ""Blackfriars Bridge Films"", ""id"": 2087}, {""name"": ""NALA Films"", ""id"": 2088}, {""name"": ""Samuels Media"", ""id"": 2089}, {""name"": ""Warner Independent Pictures (WIP)"", ""id"": 11509}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2007-08-31,29541790,124.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Sometimes finding the truth is easier than facing it.,In the Valley of Elah,6.6,261
0,"[{""id"": 18, ""name"": ""Drama""}]",http://www.montereymedia.com/theatrical/films/this_is_martin_bonner.html,158895,[],en,This Is Martin Bonner,"Two men, at opposite ends of the social spectrum, find themselves starting new lives in the same, small town and form an unlikely friendship.",0.76368,[],"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2013-06-28,0,83.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Sometimes You Have to Lose Your Life in Order to Find It,This Is Martin Bonner,6.6,4
0,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}]",,356841,[],en,Checkmate,"Six people are thrown together during an elaborate bank heist where any move can alter the outcome. Is it coincidence, or are they merely pawns in a much bigger game.",1.105357,"[{""name"": ""Status Media & Entertainment"", ""id"": 35396}, {""name"": ""Puppy Entertainment"", ""id"": 63430}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2015-07-03,0,102.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,,Checkmate,4.2,13
140000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}]",http://www.mgm.com/view/movie/232/Die-Another-Day/,36669,"[{""id"": 3290, ""name"": ""laser""}, {""id"": 156095, ""name"": ""british secret service""}, {""id"": 208633, ""name"": ""secret service agent""}, {""id"": 234365, ""name"": ""space based weapon""}]",en,Die Another Day,"Bond takes on a North Korean leader who undergoes DNA replacement procedures that allow him to assume different identities. American agent, Jinx Johnson assists Bond in his attempt to thwart the villain's plans to exploit a satellite that is powered by solar energy.",54.159392,"[{""name"": ""Eon Productions"", ""id"": 7576}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2002-11-17,431971116,133.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""ko"", ""name"": ""\ud55c\uad6d\uc5b4/\uc870\uc120\ub9d0""}, {""iso_639_1"": ""cn"", ""name"": ""\u5e7f\u5dde\u8bdd / \u5ee3\u5dde\u8a71""}, {""iso_639_1"": ""de"", ""name"": ""Deutsch""}, {""iso_639_1"": ""es"", ""name"": ""Espa\u00f1ol""}, {""iso_639_1"": ""is"", ""name"": ""\u00cdslenska""}, {""iso_639_1"": ""it"", ""name"": ""Italiano""}]",Released,He’s never been cooler.,Die Another Day,5.8,1092
26000000,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",,11460,"[{""id"": 1562, ""name"": ""hostage""}, {""id"": 2250, ""name"": ""menace""}, {""id"": 2708, ""name"": ""hitman""}, {""id"": 3800, ""name"": ""airplane""}]",en,Red Eye,"After attending the funeral of her grandmother in Dallas, the Lux Atlantic Hotel manager Lisa is waiting for a flight to Miami. Due to the bad weather and consequent flight delay, she meets in the airport bar Jack Rippner, who is also in the waiting list. They sit together in the plane, and Jack reveals that he wants Lisa to change the room in Lux of an important American politician to facilitate a terrorist attempt against him. Otherwise, Lisa's father will be killed by a hit man. Lisa has to decide what to do with the menacing man at her side.",8.802626,"[{""name"": ""DreamWorks SKG"", ""id"": 27}, {""name"": ""Craven-Maddalena Films"", ""id"": 1600}, {""name"": ""BenderSpink"", ""id"": 6363}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2005-08-04,57891803,85.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""ru"", ""name"": ""P\u0443\u0441\u0441\u043a\u0438\u0439""}]",Released,Fear takes flight.,Red Eye,6.2,455
40000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 18, ""name"": ""Drama""}]",http://www.myspace.com/proposalmovie,18240,"[{""id"": 1907, ""name"": ""fictitious marriage""}, {""id"": 2428, ""name"": ""deportation""}, {""id"": 3014, ""name"": ""immigration law""}, {""id"": 9799, ""name"": ""romantic comedy""}, {""id"": 9880, ""name"": ""alaska""}, {""id"": 11960, ""name"": ""naked scene""}, {""id"": 14522, ""name"": ""co-worker""}, {""id"": 33740, ""name"": ""humiliation""}, {""id"": 33775, ""name"": ""book editor""}, {""id"": 156760, ""name"": ""fake boyfriend""}, {""id"": 179431, ""name"": ""duringcreditsstinger""}, {""id"": 187056, ""name"": ""woman director""}, {""id"": 215200, ""name"": ""pretend relationship""}]",en,The Proposal,"When she learns she's in danger of losing her visa status and being deported, overbearing book editor Margaret Tate forces her put-upon assistant, Andrew Paxton, to marry her.",36.238968,"[{""name"": ""Touchstone Pictures"", ""id"": 9195}, {""name"": ""Mandeville Films"", ""id"": 10227}, {""name"": ""Kurtzman/Orci"", ""id"": 12536}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2009-06-01,317375031,108.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Here comes the bribe...,The Proposal,6.7,1804
25000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 878, ""name"": ""Science Fiction""}]",,8850,"[{""id"": 242, ""name"": ""new york""}, {""id"": 1815, ""name"": ""atomic bomb""}, {""id"": 2336, ""name"": ""ladykiller""}, {""id"": 3363, ""name"": ""hypnosis""}, {""id"": 9715, ""name"": ""superhero""}, {""id"": 9717, ""name"": ""based on comic book""}, {""id"": 155494, ""name"": ""radio series""}, {""id"": 189115, ""name"": ""invisibility""}, {""id"": 190034, ""name"": ""the shadow""}]",en,The Shadow,"Based on the 1930's comic strip, puts the hero up against his arch enemy, Shiwan Khan, who plans to take over the world by holding a city to ransom using an atom bomb. Using his powers of invisibility and ""The power to cloud men's minds"", the Shadow comes blazing to the city's rescue with explosive results.",8.178203,"[{""name"": ""Universal Pictures"", ""id"": 33}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1994-07-01,48063435,108.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,The Shadow Knows!,The Shadow,5.4,138
